index	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
CYP26B1	11.413850341459584	-0.18485326400062133	0.13930597457789035	-1.326958621557642	0.18452237083093415	0.35478195356745723
EXOC6B	175.38432936976912	-0.02500098273531177	0.049395794392297	-0.5061358571694625	0.6127612800169777	0.7596521849930102
SPR	93.45230352991103	0.02711495298495566	0.08965790713257239	0.3024267892497448	0.7623267354063366	0.8641319531569075
SFXN5	1814.2349559361276	0.07608458814569705	0.07126399178143036	1.0676442091407348	0.2856810335878751	0.47471210757838966
RAB11FIP5	336.7912335244422	-0.033186009975413926	0.07582002273745478	-0.4376945400073083	0.6616077280059094	0.7955724183104773
SMYD5	356.45968125798163	-0.061496039321032356	0.05252124236179664	-1.1708793729099578	0.24164726739738873	0.424375684292987
PRADC1	223.44507340186203	-0.10788583834272156	0.052853494314897796	-2.0412243266253034	0.04122853477333727	0.13101844318391798
CCT7	3283.300625057225	-0.09083883768068311	0.034517961599633364	-2.6316396876010186	0.008497392749327645	0.046259062169561375
FBXO41	479.78826897237974	-0.1271441285824122	0.04345320423542104	-2.9260012194628953	0.0034334959140396087	0.025659337070273472
EGR4	1.981693916376553	-0.3732155535930548	0.19713189163617714	-1.8932276786642634	0.05832759805026996	0.16548548086604267
ALMS1	233.44372892035304	-0.09502529800570479	0.06807171712154153	-1.3959585863837964	0.16272696656522323	0.3268633183330848
ALMS1-IT1	18.991814393540114	-0.2201295618767711	0.12859618379556065	-1.7117892256175204	0.08693551835468498	0.21492642076566715
ALMS1P1	2.9718736715832694	-0.021230327494575568	0.14203795441493644	-0.14946939768334924	0.8811832551932005	0.9357974282604693
NAT8B	42.57344824872107	0.04079912091118178	0.10172646313587447	0.40106693630630824	0.6883708430266876	0.8145619297724364
TPRKB	122.23016969388188	0.07449877409307341	0.05054755547878179	1.473835349453161	0.14052592806785655	0.2967224606010091
RP11-434P11.2	6.96260550206929	0.14798289876817966	0.09099288230927509	1.6263129050599978	0.1038831078543762	0.24186250955522381
DUSP11	478.28464796647756	0.09880008938320452	0.039634514343147575	2.4927791098387986	0.012674766967100976	0.06003479684060107
STAMBP	915.5148715575237	0.05112149668635148	0.026342362216470645	1.940657267797631	0.05229986281365552	0.1535058947238234
ACTG2	108.91487529559717	0.07453359118967715	0.10346674134047244	0.7203627970113938	0.4713016497006831	0.6474573140092729
DGUOK	1046.7405293365682	-0.015030308684887703	0.028563931883930714	-0.5261988701682678	0.5987500389471895	0.7501891525393316
DGUOK-AS1	26.366491088259973	0.11353386310430624	0.06211726899789043	1.8277342989461107	0.0675894378828057	0.18227162958298532
AC073046.25	18.013501214651377	-0.01952334620812881	0.07453156323272514	-0.26194735976712413	0.7933620262033305	0.8837052201743293
TET3	1777.0341919857165	0.10472625913172638	0.04241195111560964	2.4692629406804647	0.013539169264627466	0.06285849101889351
FNBP1P1	5.0948309940909615	0.0507682168015853	0.12192346478654532	0.41639414439596667	0.6771216125699338	0.806837043903781
RP11-287D1.4	10.509141025437941	-0.09628586123089414	0.09761212299997721	-0.9864129400291459	0.3239305177548486	0.5129311607157319
BOLA3	74.43318476291581	-0.08824327665824445	0.06361287414242203	-1.3871921029802512	0.16538319284018632	0.3305310534397865
BOLA3-AS1	23.11332420499571	-0.025412816623740474	0.06311963625961453	-0.4026134833733224	0.6872325889988089	0.8136182332172035
MOB1A	7864.675244327489	0.12125533522218863	0.04391092260522183	2.7613934763413304	0.005755528860695164	0.03637500333690271
MTHFD2	896.4070018878052	-0.002579286841280166	0.05551874872336474	-0.046457942597591145	0.9629452548130496	0.9804196355814754
SLC4A5	108.38281309166669	0.022581141709120848	0.05134629391574082	0.43978133545872783	0.6600954870547331	0.7946355374794374
DCTN1	4469.738811576383	-0.1277058531469414	0.037228827644142405	-3.4302947803685324	0.0006029258536507374	0.00817924401525846
C2orf81	61.30102352330549	0.08967865450652472	0.0664653444634363	1.3492543404459214	0.17725528599921725	0.34533147924005686
WDR54	264.4697083282405	-0.040438275136338485	0.07037691336521157	-0.5745957474220199	0.5655647287916652	0.7246573130860526
RTKN	56.801209805804646	0.030831715995077297	0.0967092776436915	0.3188082544538425	0.7498719185068489	0.8561512838037599
INO80B	966.3835521118332	-0.20560744185129415	0.038787873130429286	-5.30081763338537	1.1528520270209042e-07	1.872561078175383e-05
WBP1	1600.3165773274438	-0.0940079870083387	0.02905577274755265	-3.2354323467875052	0.0012145866464518037	0.012923656576350142
MOGS	1961.9240317952374	-0.1364841168601411	0.03303534460330786	-4.131457337559445	3.604705990331843e-05	0.001326187441157988
MRPL53	49.039257861104744	-0.014837086884291101	0.04664118156563045	-0.31811129963363627	0.7504005126396838	0.8565502536851735
CCDC142	184.52305885388444	-0.007044333266793387	0.03860102622771119	-0.18249082874735464	0.8551975511130885	0.9208641743737033
TTC31	957.3256454062475	-0.056048093653294294	0.026528091630091587	-2.1127827223620304	0.03461936914768439	0.11666825740613038
LBX2	13.128774982109345	-0.08193831719046175	0.08350963394652651	-0.981184006182198	0.3265020098104773	0.5155958840272044
RP11-523H20.3	9.928946995192947	-0.031774858106166676	0.09138447953502435	-0.34770519313390114	0.7280615961942563	0.8411034803720852
LBX2-AS1	121.60558935190757	-0.12145463487259778	0.05310060587438624	-2.2872551616437016	0.022180933991334403	0.08641398405427729
PCGF1	294.7206587510915	-0.04943906615516659	0.034269087597826105	-1.442672379707676	0.14911278338407422	0.30890596888272653
TLX2	1.6850691189986178	0.19195109405873645	0.1506558694608113	1.274102992108561	0.20262691817364453	0.377459969972965
DQX1	4.997770603632389	0.13816802254610025	0.10869647556456462	1.271136178320978	0.20368020664591036	0.37860987590853157
AUP1	4573.358647061665	-0.12784057141043895	0.03363256104716777	-3.8010953501622953	0.0001440578489550079	0.003238859943030813
HTRA2	758.6684258782822	-0.0825297403371607	0.026854703830812853	-3.0731949552341296	0.002117800826479365	0.01867330677777287
LOXL3	356.67633524590497	0.031557279644129785	0.04215195124869129	0.7486552510450999	0.4540650215624862	0.6328835639501676
DOK1	2278.542916706259	-0.0021771349905116352	0.05209817369030381	-0.041789084651096514	0.9666668365995693	0.9824672905754018
M1AP	77.15558553551345	0.02033738202091599	0.08531328588599765	0.23838469951904562	0.81158273342896	0.8952188828364575
SEMA4F	137.85334862856362	-0.05549589650779776	0.0663663599538407	-0.8362052182219486	0.4030394633036807	0.5869700070327528
RP11-259N19.1	19.508170329182622	0.007829364982227738	0.08497946284926808	0.09213243670550185	0.9265928172787705	0.9606294428450872
HK2	9449.616027848067	-0.17865971119599294	0.10281137481936785	-1.7377426525993367	0.08225616953653714	0.20783392169565051
LINC01291	75.41490495669309	-0.10715810397027954	0.19314561376720185	-0.5548047500547285	0.579028217775845	0.735044752822258
AC104135.2	2.4663798570338265	-0.13957438473826914	0.1988371529425329	-0.7019532450185925	0.4827083218717202	0.6572884269320314
POLE4	750.8724359318948	-0.06825228799310842	0.05153093072097087	-1.3244916604103307	0.18533981093441865	0.35593651296397605
TACR1	2.8576768621207305	-0.1567501839063023	0.1810884447777368	-0.865600144165429	0.38670947652067056	0.5725823000672238
EVA1A	3.801957499231252	-0.3337236622385256	0.1797258404850102	-1.8568485273900246	0.0633327073971849	0.17485531490861134
MRPL19	207.24696526455512	0.020474646454861148	0.036380713079529614	0.5627884865836137	0.5735789212143021	0.7310421640778206
GCFC2	138.2553886460425	-0.013704926444135518	0.0508380175343079	-0.2695802690356048	0.7874831815519672	0.8800306995186895
RP11-342K6.1	47.446658454645274	-0.018713844818202794	0.04778029844239423	-0.39166446063046106	0.6953061525399516	0.8190035736498473
REG3G	2.152733658924229	0.01737573426059253	0.30986964604203215	0.0560743347486046	0.9552825896639338	0.9759413495596502
REG1B	26.512021978534744	-0.02600702836163034	0.2722778411564408	-0.09551650715009034	0.9239045793951609	0.9593002975394963
REG1A	71.25929087955029	-0.011968416042537443	0.2653414169700787	-0.04510572144825422	0.9640230410097291	0.9808240220806759
REG1CP	1.8997683107492394	-0.06689904974399685	0.3504171076476142	-0.1909126246520811	0.8485940490522952	0.9171591575783837
REG3A	7.40919709268242	0.009708564387340033	0.2759933129148795	0.03517681020892814	0.9719387535570135	0.9853816752017615
CTNNA2	4.209165670092614	-0.44018640050031854	0.19432869658052623	-2.2651641689878437	0.023502607039872343	0.0899313699184346
SUCLG1	1689.8290121630378	-0.00788680928179069	0.03907211572916455	-0.2018526290324163	0.8400319362517338	0.9122409852132009
DNAH6	8.213587527143137	0.03479993219142661	0.10212337530851688	0.3407636311108527	0.7332815316491825	0.8445910059506706
LDHAP7	5.84535299698024	-0.26716744126397735	0.12270153056822758	-2.1773765985373768	0.02945248024038976	0.10471067163486991
TRABD2A	430.75252068512674	-0.07638302770777772	0.08147367387575383	-0.9375179008652627	0.3484922201475572	0.5373263002559714
TMSB10	19993.598749021963	-0.09438907274359641	0.04265609910448876	-2.2127919506278464	0.026911992489654042	0.09863049035694084
AC022210.2	29.653292770552245	-0.21939509463374401	0.07073195831914326	-3.1017817100981606	0.0019235974729713003	0.017477068821208423
KCMF1	2930.9200880262197	-0.038988543259636195	0.03534061382784886	-1.1032220167300184	0.2699307624303776	0.45690747302921636
TCF7L1	129.38039012249635	0.05349080369450351	0.04578344909690004	1.1683436864114574	0.24266816024913263	0.4256988951780574
AC093162.5	65.0782236361567	0.11770959974960007	0.06475944929234345	1.8176436185895262	0.06911862032342224	0.1851823717978403
TGOLN2	11935.691158706428	0.038672581963433324	0.033200857814181764	1.1648067101119992	0.244097242132296	0.42723380288096857
PEBP1P2	1.6990357802899023	-0.23886549115420969	0.13258851031027327	-1.8015549808594677	0.07161544965196755	0.1896796551680565
RETSAT	635.1608386795438	0.013332101542605002	0.03402764695043816	0.3918020414994734	0.695204486526873	0.8189953387015071
ELMOD3	975.9006788111468	0.013583746669673017	0.04500437165222213	0.3018317148085837	0.7627803528013152	0.8643183045458727
RN7SL113P	2.115799126910193	0.298867671843846	0.11326845868550979	2.638578076476285	0.008325452670744396	0.04564565635347048
CAPG	9810.482257152706	-0.07847198178977852	0.07258121943079128	-1.081160972565421	0.279625515064409	0.4676233351226049
SH2D6	3.417482515196243	0.008950809639437193	0.11346767566254788	0.07888422484353026	0.9371247108879862	0.9663453561594665
RPSAP22	22.123615150241257	0.3482587184517857	0.1926405781389642	1.807815995031763	0.07063514348538805	0.18814522114569943
MAT2A	1890.3629649886595	0.1325801789277387	0.051417126665562675	2.5785217402382794	0.009922405588238778	0.05108492742050986
GGCX	564.6266299079273	0.0434939307424427	0.03076140959189605	1.4139121490031126	0.15738769836567634	0.3197707687097731
VAMP8	2310.2396343042674	-0.03398462492031635	0.04715285247982395	-0.7207331716539926	0.4710736990897747	0.6472510175919223
VAMP5	1107.903258553716	-0.07627536796891511	0.05225133111569033	-1.4597784657396164	0.14435096872145342	0.3021238029948265
RNF181	1981.878057756896	-0.04188891968758852	0.04805644404244316	-0.8716608255615518	0.3833934373580761	0.5692609355014479
TMEM150A	254.45451601125532	-0.0273674705802115	0.033927980664769174	-0.8066342306257527	0.4198772462455126	0.6022713569989249
USP39	1649.381073133281	-0.055960429543496296	0.01979116477807112	-2.8275460373864005	0.004690627040856327	0.03153146285809516
C2orf68	1865.6546566951795	0.059418181468645484	0.05686148170136301	1.0449636500981505	0.29603976998906345	0.48514355442888596
SFTPB	90.52105001908048	0.10702496086659051	0.1435576079313258	0.7455192546659628	0.45595787554257705	0.6348050259084613
AC012454.4	4.55229089901835	0.18875703014364328	0.18251107470008546	1.0342223366654413	0.30103223418521674	0.490296497656236
GNLY	16210.69587783698	-0.38031544500681036	0.1320716634955482	-2.879614255934846	0.003981619977907044	0.028324341256053293
ATOH8	133.89317545230048	-0.09562257978516359	0.10158477621534776	-0.9413081698625292	0.34654695723084816	0.5352355753739797
ST3GAL5	476.40166846591757	-0.1707152214725362	0.06358761174511095	-2.6847245365471983	0.007258960622573173	0.041832832860059045
ST3GAL5-AS1	3.497646669800386	-0.28923299500761374	0.12208040211398731	-2.3692008708945345	0.017826568706675112	0.07524217447574362
RP11-548P2.2	2.4349605753842205	-0.20272787466023892	0.14204046551635507	-1.4272543667276005	0.15350658883186544	0.3147240959589946
POLR1A	400.68238859074586	-0.048876306252448584	0.04946591227265367	-0.9880805590533698	0.32311319609468636	0.5121952154422825
PTCD3	746.3876049051042	-0.0022916669984336096	0.03821095200102725	-0.059974088014661385	0.9521762722997499	0.9742853563226764
SNORD94	2.837429280801402	-0.10375042339368382	0.12955459030756086	-0.8008239858377977	0.4232335510620907	0.6054851706836153
IMMT	1828.6115774720747	-0.07756870853849009	0.033302383185155916	-2.3292239509473087	0.019847204717538085	0.08038875437500541
RP11-301O19.1	3.7614587173072285	0.09782782109401612	0.10200612937973516	0.959038654724712	0.3375392723877576	0.5266221384476273
MRPL35	265.05694023375366	0.09610448435268708	0.0411957989959773	2.3328709891528385	0.01965491741568874	0.07998359629998167
REEP1	11.242720011457275	0.0365519095917398	0.1075907500204499	0.3397309674371852	0.7340591387071571	0.8450882379416967
KDM3A	3863.8722473884527	-0.005151466649997934	0.06755164758277778	-0.07625967440224649	0.9392125075460654	0.9673285184263213
CHMP3	2736.714306762176	0.1831742744400892	0.05692529665374146	3.2178009638540894	0.0012917742397445665	0.013498334145462152
AC015971.2	30.87146768487297	-0.10842186028363097	0.11932982119786159	-0.908589815984522	0.3635666842464603	0.5511306879559164
RNF103	440.9139392418539	0.14387080516903056	0.04763790125999639	3.020091174542257	0.0025269860314098194	0.02089225951245577
RMND5A	2100.0112946421023	0.00037850946391023755	0.04787951727708897	0.007905456976930712	0.9936924236320624	0.9965304716310116
CD8A	4412.312586025069	-0.17988502310883636	0.11806979601152134	-1.5235481823927521	0.1276216158231753	0.27802508115381597
CD8B	959.2135268961514	-0.019749846117515815	0.09962928199932389	-0.19823334787908883	0.842862497334518	0.9141091864487776
ANAPC1P1	4.076018718478068	0.09558888869701156	0.17603260722854	0.5430180817177253	0.5871173529315941	0.7415205670816148
RGPD1	8.431734869666375	0.6227778959331725	0.173734389144589	3.58465528327193	0.00033752370303901676	0.005550312298527964
PLGLB1	18.696203866937253	0.07499588279849677	0.09138802538898147	0.8206313954075095	0.41185625906277257	0.5950202860091794
AC125232.1	176.42694930541722	-0.024286832600757976	0.04997593865130814	-0.4859705141350508	0.6269880717872784	0.7703696902210079
RP11-1252D15.1	42.86783033423995	0.03005501854910095	0.05140769875701066	0.5846404191551609	0.5587895238730092	0.7193613779641717
AC083899.3	35.827137817539395	-0.09027165297023543	0.062337433225861286	-1.448113088698451	0.1475854256149459	0.3068794920672353
IGKV3OR2-268	3.93229744462917	0.015080279975965833	0.15874899348047108	0.09499449190410755	0.9243192019605155	0.9595221766536772
LINC01943	44.50612791347699	-0.04023487030521958	0.06719320178404546	-0.5987937653950739	0.549310420375194	0.711898706244299
CYTOR	565.571752016754	-0.09152795235511865	0.05564029858022782	-1.6449939107200218	0.09997106682572707	0.23577727801243434
RP11-1399P15.1	28.938717668725708	-0.2197123343665666	0.10195902568943122	-2.154908139626734	0.031169023310574823	0.10869326268242954
AC093616.4	46.16765911865973	0.04974927024873526	0.06462286397539348	0.7698400718927956	0.4413947662019033	0.621500827726938
RGPD2	73.51877317468116	0.42224901787550845	0.14071793532082946	3.000676615335515	0.00269380483321149	0.021810775857100964
MTATP8P2	1.8406432176390919	-0.5405750831694772	0.1759751372119514	-3.0718832883669656	0.002127128773499812	0.01873458270927887
KRCC1	470.87600281226406	0.21486562352780814	0.07954942945794242	2.701032867135861	0.006912450716280423	0.04065306505185088
SMYD1	14.663452808738525	-0.16373073768451157	0.15448349737099368	-1.0598590818494389	0.28920871331577436	0.47819811542668195
FABP1	101.40408269568789	-0.15955954136760178	0.22629977776178814	-0.7050804156580318	0.4807601934597374	0.6556494824787611
THNSL2	80.70237904477591	-0.04746738971859906	0.11508746315681995	-0.4124462249543138	0.680012388000618	0.808799790201283
AC104134.2	1.8227604755155276	-0.25851695683100484	0.19921901294260022	-1.2976520313625377	0.19440693401174491	0.3677007575569102
EIF2AK3	291.9458252730667	-0.08959659834695133	0.0675505244998899	-1.3263642141978833	0.1847190862822201	0.3549728469344523
AC062029.1	25.6295613362961	0.14687374745825266	0.07058452401390264	2.080820824538305	0.03745030931823652	0.12298185058334939
RPIA	846.294651903292	-0.0772126216262366	0.06380277860460662	-1.2101764737352956	0.22621118356134517	0.4061329063037066
ANKRD36BP2	23.691446222859412	0.18907095449416217	0.1091503290286969	1.7322069129489588	0.08323672865035607	0.20924861760207958
IGKC	25553.98217479817	-0.0033734517896840985	0.12424479529884128	-0.027151654776122115	0.9783387753736552	0.9888581018328225
IGKJ5	371.69251370683764	0.16609009326389365	0.13049373319514332	1.2727821420781846	0.20309535979082438	0.37796920040669646
IGKJ4	602.1826359740435	0.21640429706193132	0.10738469741595011	2.0152247226036164	0.0438811082418349	0.13653234577668646
IGKJ3	294.63684332820077	0.13137321926915596	0.11569201733368598	1.135542644141482	0.25614802492777056	0.4414324353085801
IGKJ2	907.6326708737433	-0.14831283131986428	0.11667908713012301	-1.2711175152961443	0.20368684504744572	0.37860987590853157
IGKJ1	930.6129040006545	-0.048375682674823166	0.12033616679982742	-0.40200451752209665	0.6876807016082105	0.8140276690446305
IGKV4-1	1172.1653267198155	0.09320788203800413	0.1203251313351568	0.7746335366830428	0.4385562345112245	0.6191439002226049
IGKV5-2	26.692798662810542	0.05604392879343875	0.11931701543557094	0.46970609002285574	0.6385650162404652	0.7791811576437851
IGKV7-3	6.401104948297471	-0.06224259418983486	0.12850048173648182	-0.4843763490122694	0.6281188002725528	0.7712827253333887
IGKV1-5	1317.1675979733814	-0.06744652819162816	0.12112932207316132	-0.5568142134147411	0.57765437172578	0.7341594418319289
IGKV1-6	132.1486023755368	-0.1689633538092512	0.11211337525876862	-1.5070757919763567	0.13179123106462995	0.2838569471834751
IGKV3-7	20.309040255987565	-0.08974260694715888	0.12567591111576962	-0.7140796207515866	0.47517794680668957	0.6509738846694203
IGKV1-8	61.20053424865731	0.05420691387761588	0.09468580790572295	0.5724924893875203	0.5669883726514879	0.7258582045895436
IGKV1-9	219.3224508248757	0.1522982559617395	0.11304533969004757	1.3472316185639956	0.1779056476347579	0.34614187977307
IGKV3-11	914.4101194244001	0.10911052296118802	0.11701942025074921	0.9324138055665119	0.3511227128150033	0.5395300221303709
IGKV1-12	158.53189300474287	-0.23457943721695043	0.11098797640111303	-2.113557205234332	0.034553104228741416	0.11651020262649013
IGKV1-13	20.22922788153865	-0.22636499940837373	0.16659604814488876	-1.358765720610034	0.17422083899758445	0.3414073477205302
IGKV3-15	712.5325632653286	-0.022774002774903865	0.10440696047192614	-0.21812724622921606	0.8273299690657329	0.904857946260362
IGKV1-16	210.22228563234742	0.07119471070499435	0.10747440618295802	0.6624340922972557	0.5076930606818615	0.6777133871911047
IGKV1-17	172.48631678850572	0.3058975813895499	0.11569622084185453	2.6439721121719444	0.008193940690506645	0.045184000431230296
IGKV3-20	1774.6658493648047	-0.039792617101755176	0.11427265648578307	-0.34822518636998584	0.7276710740969952	0.8408964396580173
IGKV6-21	54.28893436185702	0.0455689046074568	0.12614589301261336	0.3612397004704731	0.7179202663368396	0.833460504659149
IGKV2-24	288.4856704823427	-0.08293631412199592	0.1364254790192022	-0.607923935603865	0.5432379237602142	0.7068435158784483
IGKV2-26	11.413700728220816	0.36722106679104494	0.13446535033597315	2.730971702922067	0.006314789334907499	0.038419194936178014
IGKV1-27	191.60558401093016	-0.14710132357556743	0.10657470587564456	-1.3802648796160966	0.16750510420862674	0.3336547404012164
IGKV2-28	210.50830664300312	0.022039360332664713	0.1181073725143181	0.1866044419030056	0.851970783790817	0.9189784244928324
IGKV2-29	50.70553692052633	-0.181713769319305	0.14785724610856163	-1.2289811564993225	0.21907887112364632	0.3973977213263924
IGKV2-30	341.20416525607226	0.2280281089401243	0.13161611449125232	1.7325242415910997	0.08318026475735481	0.2091507141545241
IGKV1-33	123.88850876543027	0.029869664470270552	0.10451257072971144	0.28579972975230844	0.7750315151243758	0.8724348617169209
IGKV1-37	6.562623327188643	0.10107262133094173	0.141975087828953	0.711903918331861	0.47652427560929034	0.6520700400437289
IGKV1-39	245.49083244464606	-0.06180643363822401	0.10833264656286448	-0.570524542685831	0.5683219809332721	0.7267877636610113
IGKV2-40	10.271632175783674	-0.03685877726141835	0.1490726513350977	-0.24725378485798963	0.8047118228383017	0.8910118808117524
RP4-614C10.2	7.9516418959226565	-0.19494339807561104	0.10345286429547317	-1.884369267136292	0.05951504391638002	0.1677337940971914
IGKV2D-40	14.542218906572176	-0.2457467156473904	0.14091251466533972	-1.7439665755098244	0.08116491833186311	0.20590467010304883
IGKV1D-39	20.742877310911723	-0.049798291591452395	0.13866161714910968	-0.3591353729698813	0.7194938205564845	0.8347973356090761
IGKV1D-33	7.89439321444616	-0.09521631264789415	0.13827428435034866	-0.6886046316945126	0.4910721055645355	0.6642702399158193
IGKV2D-30	11.576811438155778	-0.12343824898729931	0.1606249477543677	-0.7684874031900987	0.44219767162339907	0.6221775960725928
IGKV2D-29	89.75126915558133	0.11957327986151908	0.13137997140778926	0.9101332461884659	0.3627522431908309	0.5505679951421463
IGKV2D-28	8.250873547947878	-0.09636811211589284	0.1732413519711052	-0.5562650661602202	0.5780296647362314	0.7343157275652622
IGKV1D-27	3.3043183859231657	0.2251677200591084	0.19023034565129898	1.1836582606638966	0.2365483677812068	0.41864564882340155
IGKV2D-26	1.7601796413293262	-0.3004605370871857	0.20557256896105647	-1.4615789383072053	0.1438566294270649	0.3014096824175174
IGKV2D-24	17.704002723342022	-0.426495786307002	0.1598545880398742	-2.6680234301477586	0.0076298937027337674	0.04302762681629055
IGKV6D-21	19.197608987456043	-0.18191751522949373	0.1624309483795824	-1.1199683129619697	0.26272726538538416	0.44891505049426206
IGKV3D-20	63.305025244941525	-0.2816159038808525	0.13732093332521128	-2.0507864100654896	0.04028775157572637	0.12914959940881623
IGKV1D-17	12.783732087502427	-0.20090542073933404	0.20849585981663668	-0.9635942935078994	0.3352493689294712	0.5240424996352854
IGKV1D-16	30.54310650377339	0.26876946761088827	0.1266171561872712	2.1226939200353607	0.0337795088320697	0.11474795645323568
IGKV3D-15	23.223095126828653	-0.08819214588603913	0.13666762500684648	-0.6453038595030905	0.5187302920915906	0.6866080816159936
IGKV1D-13	33.290903092515926	-0.15794777228391435	0.17149299853320227	-0.9210158644076337	0.357042144406416	0.5449683250083686
IGKV1D-12	9.747894503085334	-0.28507701355574777	0.1519306777734774	-1.8763624156326495	0.06060553178866468	0.1696407935499
IGKV3D-11	21.048137970001125	-0.054959637400679474	0.12373823093495208	-0.4441605232708652	0.6569265312662462	0.7922737037601859
IGKV1D-42	1.7536123386245164	-0.08464631395858967	0.18364968535290424	-0.46091183764312976	0.6448618584812822	0.7835510674370347
IGKV1D-43	8.76068860345573	-0.11824809262974888	0.1487489839083861	-0.7949505907386729	0.42664224398496386	0.608481572081347
IGKV1D-8	21.2444919826587	0.10573510468212587	0.1078799289050602	0.9801184127139917	0.3270276712835998	0.516158098045909
IGKV3D-7	12.605362686292649	-0.12033194086816902	0.20929083228986656	-0.5749508449634813	0.5653245415028096	0.7244995552545528
AC027612.6	3.677251283839693	-0.1954687321016849	0.1366385917748139	-1.4305528881900766	0.15255839785274897	0.3137499453514287
AC103563.8	6.622925264903011	0.17688299103717062	0.10678165042424893	1.6564923873568678	0.0976221454396732	0.23226583254796826
MAL	685.2062163864241	-0.0760048664654698	0.07925886232820462	-0.9589447064069596	0.3375866012803258	0.5266615667278889
AC103563.9	6.028402839661648	0.21804720916717332	0.11217079457503158	1.9438857502370683	0.05190923000249844	0.1528682252702942
MRPS5	997.8362772157448	-0.062499583387820516	0.027542251518802456	-2.2692256421067647	0.023254607684453605	0.08922549697600815
ZNF514	135.6838195394845	-0.01877960526570123	0.05455012506664515	-0.3442632852400935	0.7306482927587021	0.8428059484393897
ZNF2	78.29887250108176	0.08742893286861306	0.06147972154526067	1.4220775675480066	0.15500373416619448	0.3167817213555
AC092835.2	2.246468565863407	-0.06850162598626017	0.13475872004148534	-0.50832796545687	0.6112233610817579	0.7582888117350818
PROM2	15.933902213893841	0.03744132031591316	0.07652970326118147	0.4892390630097307	0.6246724570203936	0.7684340162944843
KCNIP3	4.652909629824373	-0.05521388545667467	0.13987137000233166	-0.3947475845539673	0.6930291812728027	0.8176422754532754
FAHD2A	294.49183866158796	-0.12452969435550729	0.04986932841152187	-2.4971199396929475	0.012520659992228652	0.05945819384137699
RP11-440D17.3	4.052549472434809	-0.09476835977002294	0.11314010860624352	-0.8376194873547546	0.4022444445992338	0.5861987040433423
AC009237.8	1.961720531647961	-0.00438885704159485	0.15185107952342228	-0.0289023762976798	0.976942450403431	0.9883253490501959
LINC00342	361.49109561997517	-0.003798527309859928	0.07376386125916941	-0.051495776455001425	0.9589304672887782	0.9777257992763753
ANKRD36C	57.412455645388334	-0.10836047477389464	0.11065816239202558	-0.9792361668722548	0.3274633023030048	0.5165924284149416
FAHD2CP	32.95661966242173	-0.0642748589234282	0.0717189369221659	-0.8962048474475228	0.37014336722100394	0.5575266956305773
GPAT2	52.612733312225544	-0.3758233492714099	0.10467774305469917	-3.5902889984456787	0.0003303115281395099	0.005454251976062986
ADRA2B	11.816633944314498	-0.30907351626837265	0.15518074677318422	-1.991700147700163	0.04640396751435313	0.14192231745103234
ASTL	49.21239309780812	-0.21511156920027788	0.14338196662933256	-1.5002693452823037	0.13354464672407215	0.2862910924625926
DUSP2	5947.38074818767	-0.3108549943290621	0.15926981189708747	-1.951750872474953	0.05096778953061132	0.151118578246915
STARD7	2045.1329319917245	-0.014326809001350164	0.02838333348565521	-0.5047613244085956	0.6137264831617028	0.760335559510817
STARD7-AS1	87.49092621454527	-0.10876058990939082	0.03729344733002448	-2.9163458381019405	0.0035415769425409687	0.026156940344697472
TMEM127	7992.302355714358	0.027850259146043076	0.05208053293567014	0.5347537280473629	0.5928201635606818	0.7452230728302832
CIAO1	892.9318179681059	-0.0990374849239705	0.0214729624551981	-4.6121947602994045	3.984393960598047e-06	0.0002804067408531301
SNRNP200	5840.303242446477	-0.04390671129590156	0.035614323096562685	-1.2328385738753298	0.21763599662339028	0.3955267300109369
AC021188.4	26.533163093933645	-0.18047901172024913	0.10063303866729018	-1.7934369677233262	0.07290308094203114	0.19198266942239745
ITPRIPL1	271.171363721019	-0.21360594769409158	0.0985828861045154	-2.166765004907964	0.030252777096028846	0.10653720936424768
NCAPH	133.24055104003634	0.03020184771871898	0.11091218566042521	0.27230414348867493	0.785388170519654	0.878857267831505
NEURL3	5.441581438881832	-0.09960369492505428	0.1229829971148091	-0.809898093734621	0.4179987475426036	0.6008040028337795
ARID5A	12801.268653833244	0.032176321070520285	0.0578877864318448	0.5558395484409071	0.5783205468705952	0.7344197264987342
KANSL3	1691.297365919865	-0.07544601053525989	0.0434531472318344	-1.7362611304708222	0.08251767269186594	0.20819406566705673
LMAN2L	310.7191816281896	-0.05131115562825659	0.032274027121700535	-1.5898590973717004	0.11186656923470346	0.25466958242907367
CNNM4	268.0556537417882	-0.12073601582203855	0.050972662144464574	-2.368642537834371	0.017853499472738423	0.07529970992348861
RP11-353K11.1	12.237973502311123	-0.14649032037754567	0.07597715004435174	-1.9280839080174998	0.05384469022194425	0.15665281691596963
CNNM3	510.6870359699186	-0.088422773468609	0.04555773171216124	-1.940894995108049	0.05227101521021332	0.15349588367657896
ANKRD23	22.41261364096924	-0.07793833601592738	0.07132338308053614	-1.092745922160224	0.2745053710282057	0.4618433387368753
ANKRD39	123.5756130822789	-0.11455375937908388	0.047385816512683955	-2.4174693570684975	0.015628849859626207	0.06913116859916542
SEMA4C	592.0883090342318	-0.10680917013306004	0.07902703095721113	-1.351552359228723	0.1765185594015254	0.3444254018820153
